# _tick,_time,frames,mean_episode_return,total_loss,pg_loss,baseline_loss,entropy_loss
136,1602678078.6906936,435200,4.0,5.797952175140381,0.1386992484331131,5.660271167755127,-0.0010181203251704574
137,1602678081.2056377,438400,2.17391300201416,3.3323864936828613,0.1663070023059845,3.167646884918213,-0.001567369094118476
138,1602678083.8529587,441600,3.3333332538604736,1.4180610179901123,0.5462815165519714,0.8795534372329712,-0.007773899473249912
139,1602678085.842419,444800,0.0,0.12713494896888733,-0.07169219106435776,0.2050572633743286,-0.006230113096535206
140,1602678088.611023,448000,nan,0.12003009766340256,0.13032804429531097,0.0026994915679097176,-0.012997439131140709
141,1602678090.8918684,451200,nan,0.09757383912801743,0.10722918063402176,0.0021246294490993023,-0.011779969558119774
142,1602678093.5125372,454400,0.0,0.08665207773447037,0.08929968625307083,0.005900500807911158,-0.008548110723495483
143,1602678095.1974425,457600,0.0,0.06544900685548782,0.07025196403265,0.0035244871396571398,-0.008327445946633816
144,1602678098.0661356,460800,nan,0.03244013339281082,0.04003554582595825,0.00037134834565222263,-0.007966759614646435
145,1602678100.7882507,464000,0.0,0.1628386229276657,0.09208312630653381,0.0772516056895256,-0.006496115121990442
146,1602678103.244332,467200,0.9090909361839294,0.45008593797683716,0.21119341254234314,0.24480366706848145,-0.005911140702664852
147,1602678105.6216202,470400,2.5806450843811035,2.4858484268188477,1.3517942428588867,1.1388874053955078,-0.004833185579627752
148,1602678108.1524506,473600,4.680850982666016,5.609508991241455,2.628948450088501,2.984895706176758,-0.004334976896643639
149,1602678110.954238,476800,5.161290168762207,7.121209144592285,2.5111355781555176,4.617825984954834,-0.007752482313662767
150,1602678113.498902,480000,3.278688430786133,2.2459702491760254,-0.0051458775997161865,2.258805513381958,-0.007689471356570721
151,1602678116.27033,483200,3.529411792755127,2.791609048843384,1.062424659729004,1.737837314605713,-0.008652945049107075
152,1602678117.9888432,486400,4.21875,0.37612029910087585,-1.8040918111801147,2.18839430809021,-0.008182189427316189
153,1602678120.687313,489600,4.150943279266357,0.4141833186149597,0.04104139283299446,0.38791075348854065,-0.01476883701980114
154,1602678123.3954499,492800,3.2727272510528564,0.7788273692131042,-0.06394796818494797,0.8552647829055786,-0.012489447370171547
155,1602678125.9630392,496000,3.4693877696990967,1.4486191272735596,0.4265020191669464,1.0331451892852783,-0.011028042994439602
156,1602678128.558752,499200,3.799999952316284,1.0254418849945068,0.40806496143341064,0.6337040066719055,-0.016327153891324997
157,1602678130.975855,502400,2.903225898742676,1.1891605854034424,-0.19208896160125732,1.3938177824020386,-0.012568230740725994
158,1602678133.6079996,505600,4.800000190734863,1.7325009107589722,1.0871769189834595,0.6630399227142334,-0.017715895548462868
159,1602678136.1764288,508800,4.199999809265137,1.3727947473526,0.2669658064842224,1.1204289197921753,-0.014599938876926899
160,1602678138.2796485,512000,4.91525411605835,2.0051281452178955,0.9951802492141724,1.0259819030761719,-0.016033774241805077
161,1602678140.6224859,515200,5.744680881500244,2.018225908279419,1.0181710720062256,1.0155029296875,-0.01544809341430664
162,1602678143.3358426,518400,2.941176414489746,-0.16677771508693695,-0.7461013197898865,0.5966891646385193,-0.017365558072924614
163,1602678145.6250904,521600,5.409836292266846,1.7768754959106445,0.9448525905609131,0.8499342203140259,-0.017911313101649284
164,1602678148.4366953,524800,6.666666507720947,1.1332060098648071,0.5588647723197937,0.5935696363449097,-0.019228290766477585
165,1602678150.9616327,528000,3.7931034564971924,2.9737186431884766,1.21089768409729,1.777302861213684,-0.01448200922459364
166,1602678153.491412,531200,6.122448921203613,0.5528627634048462,-0.6098459959030151,1.181355595588684,-0.01864686608314514
167,1602678156.0381498,534400,5.087719440460205,1.0905511379241943,-0.25901472568511963,1.3655213117599487,-0.015955490991473198
168,1602678158.200134,537600,4.897959232330322,0.23689107596874237,-1.347400188446045,1.599722981452942,-0.01543171051889658
169,1602678159.981219,540800,5.102040767669678,4.956060886383057,3.567687511444092,1.4045690298080444,-0.016195567324757576
170,1602678162.9412563,544000,6.538461685180664,-0.5755660533905029,-2.0210587978363037,1.4612773656845093,-0.015784628689289093
171,1602678164.9593077,547200,5.869565010070801,-1.0679035186767578,-1.6866589784622192,0.6370921730995178,-0.018336713314056396
172,1602678167.13416,550400,3.396226406097412,1.0892530679702759,0.4346011281013489,0.6731142997741699,-0.018462320789694786
173,1602678169.4653497,553600,7.027027130126953,1.9786438941955566,1.0292059183120728,0.9665519595146179,-0.017113953828811646
174,1602678171.852612,556800,7.708333492279053,-0.33260631561279297,-0.9947233200073242,0.6800026297569275,-0.017885610461235046
175,1602678174.6448812,560000,6.08695650100708,1.8997455835342407,0.754802942276001,1.1601643562316895,-0.015221699140965939
176,1602678177.3015792,563200,6.08695650100708,1.4484281539916992,0.284559041261673,1.1800525188446045,-0.016183335334062576
177,1602678179.8284917,566400,7.234042644500732,0.7485126852989197,-0.6203206181526184,1.3826099634170532,-0.01377665251493454
178,1602678182.24844,569600,5.5,0.2607283592224121,-0.7655526399612427,1.0424898862838745,-0.01620887778699398
179,1602678185.1556246,572800,6.041666507720947,3.330888032913208,1.5079377889633179,1.8341495990753174,-0.011199280619621277
180,1602678187.2607422,576000,6.956521511077881,-0.5004158616065979,-1.9097750186920166,1.4215655326843262,-0.012206347659230232
181,1602678189.8129728,579200,11.052631378173828,3.160522937774658,2.3084046840667725,0.8610575199127197,-0.008939314633607864
182,1602678192.3939807,582400,5.65217399597168,-0.22713512182235718,-1.275618553161621,1.0601491928100586,-0.01166576612740755
183,1602678194.928769,585600,7.8378376960754395,2.0695085525512695,1.4889229536056519,0.5906471610069275,-0.010061525739729404
184,1602678197.7363248,588800,5.75,0.39577728509902954,-0.4976937174797058,0.9052683115005493,-0.011797310784459114
185,1602678199.3702254,592000,8.60465145111084,2.5075464248657227,1.3910681009292603,1.126081943511963,-0.009603524580597878
186,1602678202.274137,595200,4.680850982666016,0.7794322967529297,-0.5633639097213745,1.3533883094787598,-0.010592115111649036
187,1602678204.8050983,598400,10.263157844543457,2.359759569168091,1.0940817594528198,1.2748029232025146,-0.0091250604018569
188,1602678207.527149,601600,8.333333015441895,3.461017608642578,1.7451562881469727,1.7240585088729858,-0.008197245188057423
189,1602678209.8248441,604800,7.111111164093018,-1.498223066329956,-3.1985538005828857,1.7094424962997437,-0.009111816994845867
190,1602678212.4012902,608000,5.813953399658203,1.7788496017456055,-0.4247806668281555,2.2102420330047607,-0.006611845921725035
191,1602678214.8286204,611200,5.897435665130615,1.2081130743026733,-1.177096962928772,2.3900821208953857,-0.004872109275311232
192,1602678217.6524143,614400,4.878048896789551,0.9354487657546997,-0.969042181968689,1.9108542203903198,-0.006363247521221638
193,1602678220.5442197,617600,6.0,2.3436672687530518,1.1541821956634521,1.1966761350631714,-0.007190886419266462
194,1602678222.9430397,620800,4.722222328186035,-1.3560636043548584,-4.621872425079346,3.274993658065796,-0.009184802882373333
195,1602678225.547608,624000,4.042553424835205,0.442894846200943,-1.046129584312439,1.4980121850967407,-0.00898774154484272
196,1602678227.139352,627200,6.0,2.731377124786377,1.6758800745010376,1.0646758079528809,-0.009178532287478447
197,1602678229.8142755,630400,7.906976699829102,2.067502498626709,0.7910654544830322,1.2856820821762085,-0.009244860149919987
198,1602678232.716459,633600,9.333333015441895,4.190052032470703,1.8781967163085938,2.320528030395508,-0.008672866970300674
199,1602678234.5372646,636800,6.5,-0.2588653564453125,-2.2665247917175293,2.018578052520752,-0.010918625630438328
200,1602678237.090231,640000,4.285714149475098,-0.5170195698738098,-1.1615111827850342,0.6567701697349548,-0.012278582900762558
201,1602678239.6787643,643200,5.833333492279053,0.31804925203323364,-0.0748671144247055,0.4040156304836273,-0.011099284514784813
202,1602678242.43908,646400,8.095237731933594,3.3527445793151855,2.0939810276031494,1.2705490589141846,-0.011785618029534817
203,1602678245.1978593,649600,7.962963104248047,-0.1891501396894455,-0.9147201776504517,0.7399085164070129,-0.014338472858071327
204,1602678247.9094813,652800,4.75,1.613566279411316,0.5216686129570007,1.104649305343628,-0.012751690112054348
205,1602678249.3422804,656000,5.9375,3.0381741523742676,1.9362661838531494,1.115334391593933,-0.013426232151687145
206,1602678251.9658532,659200,7.058823585510254,1.7490787506103516,0.7627866268157959,0.9976882338523865,-0.011396197602152824
207,1602678254.495033,662400,7.096774101257324,-0.4471416175365448,-1.4372233152389526,1.001535177230835,-0.011453471146523952
208,1602678257.1300547,665600,4.705882549285889,1.2882429361343384,0.4686962962150574,0.8309521079063416,-0.011405468918383121
209,1602678259.2976034,668800,6.285714149475098,-0.05292138457298279,-0.9903766512870789,0.9519445300102234,-0.01448926329612732
210,1602678262.09586,672000,9.44444465637207,-1.3447281122207642,-1.7867085933685303,0.45639193058013916,-0.014411390759050846
211,1602678264.3706126,675200,6.0,1.261075496673584,0.7490246891975403,0.525518000125885,-0.013467173092067242
212,1602678267.310154,678400,7.61904764175415,-0.6779226064682007,-0.9859833121299744,0.32267358899116516,-0.014612901024520397
213,1602678269.5589259,681600,4.0,1.1846177577972412,0.4762411415576935,0.7214850187301636,-0.013108323328197002
214,1602678272.2762337,684800,6.666666507720947,2.0052900314331055,1.2830172777175903,0.7343069911003113,-0.01203421875834465
215,1602678274.9150648,688000,8.399999618530273,-0.3259247839450836,-1.1676688194274902,0.8540309071540833,-0.01228686049580574
216,1602678277.7851608,691200,4.583333492279053,4.065893650054932,2.685408592224121,1.3917478322982788,-0.011263033375144005
217,1602678280.3079689,694400,12.5,4.119277000427246,2.322587728500366,1.8066797256469727,-0.009990891441702843
218,1602678283.0900133,697600,4.838709831237793,-1.380926251411438,-3.435267925262451,2.065876007080078,-0.011534387245774269
219,1602678285.1383753,700800,6.5625,-0.07725276052951813,-1.2019258737564087,1.1325116157531738,-0.007838500663638115
220,1602678287.988168,704000,7.5,3.040966510772705,1.9730247259140015,1.0769202709197998,-0.008978265337646008
221,1602678290.2700713,707200,6.0,2.244734287261963,1.5891244411468506,0.6654558181762695,-0.009845975786447525
222,1602678293.1371975,710400,12.777777671813965,2.445894718170166,1.8044724464416504,0.649736225605011,-0.008313809521496296
223,1602678295.431093,713600,6.666666507720947,-0.9502036571502686,-1.4392328262329102,0.49875208735466003,-0.009722949005663395
224,1602678298.1441681,716800,8.095237731933594,0.6822350025177002,0.18668678402900696,0.5021893978118896,-0.006641149055212736
225,1602678300.902607,720000,9.583333015441895,0.2433675080537796,-0.22342939674854279,0.47320330142974854,-0.006406393367797136
226,1602678303.3883061,723200,5.454545497894287,1.6528537273406982,1.0143688917160034,0.6464515924453735,-0.007966726087033749
227,1602678305.8408237,726400,13.636363983154297,-1.2990062236785889,-1.9268742799758911,0.6360586881637573,-0.008190583437681198
228,1602678307.5917733,729600,7.857142925262451,0.0065560718066990376,-0.8334711194038391,0.8463084697723389,-0.006281278561800718
229,1602678310.2265153,732800,6.92307710647583,-0.34034985303878784,-1.3629679679870605,1.0300633907318115,-0.007445271126925945
230,1602678313.0557323,736000,10.0,2.1019253730773926,1.3893702030181885,0.7187672257423401,-0.0062120407819747925
231,1602678315.5069346,739200,7.0,0.24628466367721558,-0.5493742227554321,0.8016323447227478,-0.005973454564809799
232,1602678318.0721157,742400,3.3333332538604736,2.5628740787506104,1.6112580299377441,0.9578626155853271,-0.00624655419960618
233,1602678319.9039273,745600,18.0,-0.404901385307312,-1.0690149068832397,0.6719629168510437,-0.007849402725696564
234,1602678322.7023137,748800,7.777777671813965,-0.24098992347717285,-0.9024060368537903,0.668903112411499,-0.007486993912607431
235,1602678325.2028124,752000,9.1304349899292,0.10738123953342438,-0.24725347757339478,0.3622572720050812,-0.007622555363923311
236,1602678327.7023478,755200,9.354838371276855,1.5748003721237183,0.9535267949104309,0.629601001739502,-0.008327375166118145
237,1602678330.1213484,758400,8.620689392089844,2.840604543685913,1.4983816146850586,1.3488401174545288,-0.006617231760174036
238,1602678332.4858866,761600,9.523809432983398,-0.13087134063243866,-0.7087870836257935,0.5849425196647644,-0.007026775274425745
239,1602678335.0374367,764800,6.363636493682861,0.7619051337242126,-0.1602783501148224,0.9316391944885254,-0.009455753490328789
240,1602678337.5686755,768000,9.375,1.7314889430999756,0.9880567193031311,0.7538416385650635,-0.010409368202090263
241,1602678340.1631005,771200,8.378377914428711,3.1023776531219482,1.2197316884994507,1.8918496370315552,-0.009203603491187096
242,1602678342.80533,774400,10.0,0.6897844076156616,-0.5822731256484985,1.2809301614761353,-0.008872603066265583
